OID_,Traffic_Station_Locations_OBJECTID,Traffic_Station_Locations_Signing,Traffic_Station_Locations_DOT_ID,Traffic_Station_Locations_CO,Traffic_Station_Locations_FG,Traffic_Station_Locations_Sample_ID,Traffic_Station_Locations_Bridge_ID,Traffic_Station_Locations_RR_Xing,Traffic_Station_Locations_NHS,Traffic_Station_Locations_Speed,Traffic_Station_Locations_Oneway,Traffic_Station_Locations_OLAP_Hier,Traffic_Station_Locations_Lanes,Traffic_Station_Locations_RC_STATION,Traffic_Station_Locations_RG,Traffic_Station_Locations_REGION_COD,Traffic_Station_Locations_COUNTY_COD,Traffic_Station_Locations_COU,Traffic_Station_Locations_CCST,Traffic_Station_Locations_GIS_ID,Traffic_Station_Locations_LOC_ERROR,Traffic_Station_Locations_RCSTA1,Traffic_Station_Locations_RC_Code,Traffic_Station_Locations_FIPS,Traffic_Station_Locations_Station_T1,Traffic_Station_Locations_GeoCode_T,Traffic_Station_Locations_Juris_T,Traffic_Station_Locations_GlobalID,Traffic_Station_Locations_Retired,Traffic_Station_Locations_R_Year,Traffic_Station_Locations_R_Notes,Traffic_Station_Locations_Shape_STLe,AADT_Stats_2023_Table_Description,AADT_Stats_2023_Table_County,AADT_Stats_2023_Table_Route,AADT_Stats_2023_Table_From_Milepoint,AADT_Stats_2023_Table_To_Milepoint,AADT_Stats_2023_Table_Functional_Class,AADT_Stats_2023_Table_Latitude,AADT_Stats_2023_Table_Longitude,AADT_Stats_2023_Table_Year,AADT_Stats_2023_Table_Stat_Type,AADT_Stats_2023_Table_AADT,AADT_Stats_2023_Table_AAWDT,AADT_Stats_2023_Table_Single_Unit_Truck_AADT,AADT_Stats_2023_Table_Combo_Unit_Truck_AADT,AADT_Stats_2023_Table_K_Factor,AADT_Stats_2023_Table_D_Factor,AADT_Stats_2023_Table_Station_Type,Shape_Length
7647,7575, ,256897,1,30, ,5522370, , ,25,Y, ,1:0||||,04_6129,11,0,4,61, ,256897011,NO ERROR,046129,04,061,6129,2034,04,{E1ECED24-B5E8-43DD-ACC7-03AF6B75B0AC}, ,0, ,561.683336283000017,W 38TH ST from TENTH AVE to EIGHTH AVE,New york,W 38TH ST,0.17,0.51,Urban:Major Collector,40.755769999999998,-73.994230000000002,2023,Estimated,7517,,523,56,0.060000000000000,1,Short Term,561.683283262886221
7650,7574, ,256894,1,30, ,5522330, , ,25,Y, ,1:0||||,04_6127,11,0,4,61, ,256894011,NO ERROR,046127,04,061,6127,2034,04,{92CDE3BA-DE1A-4DE6-AC79-C2C54D4D3320}, ,0, ,1029.982177240000055,W 35TH ST from 10TH AVE to BROADWAY,New york,W 35TH ST,0.18,0.82,Urban:Major Collector,40.754945999999997,-73.997945999999999,2023,Actual,4154,,360,12,0.080000000000000,1,Short Term,1029.982177580666530
7652,7573, ,256893,1,30, ,5522320, ,Y,25, , ,2:2||||,04_6126,11,0,4,61, ,256893011,NO ERROR,046126,04,061,6126,2034,04,{E6DBCDDF-5422-43DD-8543-1E1D52114FA0}, ,0, ,160.934733719999997,W 34TH ST from 10TH AVE to DYER AVE,New york,W 34TH ST,0.34,0.43,Urban:Principal Arterial - Other,40.754379999999998,-73.998419999999996,2023,Estimated,14947,,2049,148,0.060000000000000,0.63,Short Term,160.934715600027118
7658,7572, ,312943,1,30, ,5522310, , ,25,Y, ,1:0|2:0,04_6125,11,0,4,61, ,312943011,NO ERROR,046125,04,061,6125,2034,04,{7574ACE6-A1B3-411D-B147-172ADE6ECAA6}, ,0, ,1095.539173280000114,W 33RD ST from EIGHTH AVE to TWELFTH AVE,New york,W 33RD ST,0.17,0.85,Urban:Major Collector,40.751787000000000,-73.994371999999998,2023,,,,,,,,Short Term,1095.539173285581228
7662,7571, ,256522,1,30, ,5521970, ,Y,25,Y, ,4:0||||,04_6124,11,0,4,61, ,256522011,NO ERROR,046124,04,061,6124,2034,04,{BCACF3DF-F699-420F-8854-DDFE1B490166}, ,0, ,644.718739353000046,2ND AVE from E 42ND ST to E 34TH ST,New york,2ND AVE,4.31,4.71,Urban:Principal Arterial - Other,40.746760000000002,-73.974350000000001,2023,Estimated,29895,,2718,103,0.060000000000000,1,Short Term,644.718718950890434
7666,7570, ,256649,1,30, ,5521930, , ,0, , ,1:1||||,04_6122,11,0,4,61, ,256649011,NO ERROR,046122,04,061,6122,2034,04,{E3CC81A7-3E96-403D-9C70-66B2FE19D097}, ,0, ,209.285389981999998,E 36TH ST from 3RD AVE to 2ND AVE,New york,E 36TH ST,0.39,0.52,Urban:Major Collector,40.746868999999997,-73.976809000000003,2023,Estimated,17428,,745,66,,,Short Term,209.285401231735563
7671,7569, ,273801,1,30, ,552120G, ,Y,0,Y, ,2:0||||,04_6121,11,0,4,61, ,273801011,PARTIAL MATCH FOR THE TO-MEASURE,046121,04,061,6121,2034,32,{CF358527-3DBA-4785-834E-A3AF0B886C3F}, ,0, ,687.015248678000034,I278 at 900G from MRG RMPS TBB (TOLL)&R.I. PK to I-278 WB (ON),New york,I278 AT 900G,0.03,0.46,Urban:Principal Arterial - Interstate,40.796019999999999,-73.921880000000002,2023,Estimated,32666,,2071,1322,0.070000000000000,1,Short Term,687.015276909572208
7675,7568, ,273763,1,30, ,552120D, ,Y,0,Y, ,1:0||||,04_6120,11,0,4,61, ,273763011,NO ERROR,046120,04,061,6120,2034,01,{DB36F932-2009-4DF8-97A3-0A703D20371B}, ,0, ,434.614118411999982,I278 at 900G from RFK BR NY900G NB (OFF) to RANDALL ISLAND PARK,New york,I278 AT 900G,0,0.27,Urban:Principal Arterial - Freeways & Expressways,40.799635000000002,-73.924987999999999,2023,Estimated,2108,,134,85,0.190000000000000,1,Short Term,434.614118410647393
7679,7567, ,274039,1,30, ,2267240, ,Y,0,Y, ,2:0||||,04_6116,11,0,4,61, ,274039011,NO ERROR,046116,04,061,6116,2034,01,{AC3391A8-3CC2-4155-BC31-3DCE20C08F73}, ,0, ,917.327858430999981,I95 Exit 2 from DVG RMPS TO I-95SB/AMSTDM AV to MRG RMPS FRM GWB&907P HRD,New york,I95 EXIT 2,0.48,0.58,Urban:Principal Arterial - Interstate,40.845984000000001,-73.930717000000001,2023,Estimated,24684,,1589,991,0.070000000000000,1,Short Term,917.327899632808567
7684,7566, ,256890,1,30, ,226672A, , ,0, , ,1:1||||,04_6114,11,0,4,61, ,256890011,NO ERROR,046114,04,061,6114,2034,04,{14E2D93C-2984-4E3A-88C3-FDD5AC00ECA1}, ,0, ,1400.132121159999997,W 31ST ST from TENTH AVE to FIFTH AVE,New york,W 31ST ST,0,0.88,Urban:Major Collector,40.750259999999997,-73.994129999999998,2023,Actual,8159,,482,13,0.060000000000000,1,Short Term,1400.132084799696258
7691,7565, ,256676,1,30, , , , ,0,Y, ,2:0||||,04_6110,11,0,4,61, ,256676011,NO ERROR,046110,04,061,6110,2034,04,{D1A1CA12-5A80-4376-BE14-00CAC2BC4F48}, ,0, ,337.962909012000011,E 60TH ST from YORK AVE to BRIDGE ACC RD,New york,E 60TH ST,0,0.22,Urban:Local,40.759680000000003,-73.960229999999996,2023,Estimated,6874,,294,26,0.060000000000000,1,Short Term,337.962887722143932
7696,7564, ,277811,1,30, ,2246710, , ,0, , ,2:0||||,04_6109,11,0,4,61, ,277811011,ROUTE NOT FOUND,046109,04,061,6109,2034,99,{7330A5F5-EBD5-42A5-9529-89A7286DB78C}, ,0, ,0.000000000000000,W 153RD ST from DEAD END to AC POWLL JR BLV,New york,W 153RD ST,0,0.07,Urban:Local,40.826695000000001,-73.935396999999995,2023,Estimated,1567,,67,6,0.070000000000000,0.94,Short Term,0.000000000000000
7699,7563, ,256918,1,30, ,2245220, ,Y,25, , ,2:2||||,04_6101,11,0,4,61, ,256918011,NO ERROR,046101,04,061,6101,2034,04,{D4B907C4-C3DF-4AAB-B4AF-D224A8F56C6B}, ,0, ,563.271525354999994,W 57TH ST from TWELFTH AVE to TENTH AVE,New york,W 57TH ST,0,0.34,Urban:Principal Arterial - Other,40.770710000000001,-73.992310000000003,2023,Estimated,18611,,1049,33,0.060000000000000,0.53,Short Term,563.271490660684208
7702,7562, ,256902,1,30, ,2245210, ,Y,25, , ,1:1||||,04_6100,11,0,4,61, ,256902011,NO ERROR,046100,04,061,6100,2034,04,{D6C988B8-BEDC-4F3B-A87A-99DF75ED5D45}, ,0, ,547.178016946999946,W 42ND ST from TWELFTH AVE to TENTH AVE,New york,W 42ND ST,0,0.34,Urban:Principal Arterial - Other,40.761910000000000,-74.000339999999994,2023,Estimated,16473,,1193,59,0.070000000000000,0.56,Short Term,547.178009510461152
7707,7561, ,256907,1,30, ,2245130, , ,25,Y, ,1:0|2:0|||,04_6099,11,0,4,61, ,256907011,NO ERROR,046099,04,061,6099,2034,04,{1126D61F-D875-4CFB-9D10-C3E40E91CA13}, ,0, ,1158.729989380000006,W 47TH ST from TWELFTH AVE to BROADWAY,New york,W 47TH ST,0,0.78,Urban:Major Collector,40.763167000000003,-73.994021000000004,2023,Actual,3729,,201,6,0.080000000000000,1,Short Term,1158.729960305478244
7711,7560, ,256904,1,30, ,2245100, , ,25,Y, ,1:0|2:0|||,04_6098,11,0,4,61, ,256904011,NO ERROR,046098,04,061,6098,2034,04,{16674A7E-1A74-4E16-B9FF-8257360F5202}, ,0, ,1287.477786429999924,W 44TH ST from TWELFTH AVE to BROADWAY,New york,W 44TH ST,0,0.81,Urban:Major Collector,40.760300000000001,-73.993070000000003,2023,Actual,5271,,323,6,0.070000000000000,1,Short Term,1287.477775268088863
7716,7559, ,256804,1,30, ,2246970, , ,25, , ,1:1||||,04_6096,11,0,4,61, ,256804011,NO ERROR,046096,04,061,6096,2034,04,{60C0663A-C6FC-4776-BEA7-5AD9A6DF3593}, ,0, ,2124.338310120000187,RIVERSIDE DR from W 72ND ST to W 97TH ST,New york,RIVERSIDE DR,0,1.32,Urban:Minor Arterial,40.789679999999997,-73.980599999999995,2023,Actual,5570,,520,3,0.110000000000000,0.81,Short Term,2124.338294744633913
7724,7558, ,278549,1,30, ,2246720, , ,25, , ,2:2||||,04_6094,11,0,4,61, ,278549011,NO ERROR,046094,04,061,6094,2034,04,{E6A0DB70-DCD3-45E9-B9BD-DF3D15EB4BE7}, ,0, ,492.840052384999979,RIVERSIDE DR W from RIVERSIDE DR to RIVERSIDE DR,New york,RIVERSIDE DR W,0,0.31,Urban:Minor Arterial,40.837218000000000,-73.948143999999999,2023,Estimated,14356,,821,101,0.080000000000000,0.8,Short Term,492.840052282665283
7729,7557, ,277963,1,30, ,2246690, , ,0, , ,1:1||||,04_6089,11,0,4,61, ,277963011,ROUTE NOT FOUND,046089,04,061,6089,2034,99,{6560E8FD-BA57-4566-BECB-962E2DF136E6}, ,0, ,0.000000000000000,INWOOD HILL RD from W 218TH ST to END LOOP,New york,INWOOD HILL RD,0,0.18,Urban:Local,40.873435000000001,-73.919193000000007,2023,Actual,11,,1,0,0.360000000000000,0.5,Short Term,0.000000000000000
7732,7556, ,256804,1,30, ,2246660, , ,25, , ,1:1||||,04_6087,11,0,4,61, ,256804011,NO ERROR,046087,04,061,6087,2034,04,{8563A74B-074C-45BD-8959-64768FE91F7A}, ,0, ,2267.526534890000221,RIVERSIDE DR from RIVERSIDE DR W/E to W 155TH ST,New york,RIVERSIDE DR,0,1.42,Urban:Minor Arterial,40.825575999999998,-73.953311999999997,2023,Estimated,13574,,462,2,0.100000000000000,0.8,Short Term,2267.526493723856674
7738,7554, ,256934,1,30, ,2246460, , ,25, , ,1:1||||,04_6077,11,0,4,61, ,256934011,NO ERROR,046077,04,061,6077,2034,04,{7E84B3BF-4113-4BC4-B4AA-D2CA56F3DAF1}, ,0, ,128.747782225999998,W 77TH ST TRANS from CENTRAL PARK W to WEST DR,New york,W 77TH ST TRANS,0,0.09,Urban:Minor Arterial,40.779013999999997,-73.973028999999997,2023,Estimated,329,,19,2,0.110000000000000,1,Short Term,128.747759814496561
7744,7553, ,304247,1,30, ,2246410, ,Y,0,Y, ,1:0|2:0|||,04_6074,11,0,4,61, ,304247011,NO ERROR,046074,04,061,6074,2034,04,{65646C2B-F370-4B5E-A0D2-B31D8CDFA80F}, ,0, ,194.596435358000008,CP West Travers from W 65 TRANVRS RD to FIFTH AVE,New york,CP WEST TRAVERS,0,0.12,Urban:Principal Arterial - Other,40.768323000000002,-73.970904000000004,2023,Estimated,16903,,659,2,0.060000000000000,1,Short Term,194.596435356421239
7746,7552, ,256580,1,30, ,2246260, , ,25,Y, ,2:0||||,04_6071,11,0,4,61, ,256580011,NO ERROR,046071,04,061,6071,2034,04,{69143E12-9C6E-471A-867F-F9E7FF96D158}, ,0, ,1223.103834750000033,CENTRL PK W DR from W86TH TRANS RD to W 100TH ST,New york,CENTRL PK W DR,1.42,2.18,Urban:Minor Arterial,40.790720000000000,-73.963870000000000,2023,Actual,237,,29,1,0.130000000000000,1,Short Term,1223.103794090864085
7754,7551, ,256580,1,30, , , , ,25,Y, ,1:0|1:1|2:0||,04_6069,11,0,4,61, ,256580011,NO ERROR,046069,04,061,6069,2034,04,{30F2BF68-B433-4466-AB4E-01193CC8191A}, ,0, ,804.673555607000026,CENTRL PK W DR from W 67TH ST SPUR to W 77TH ST,New york,CENTRL PK W DR,0.39,0.88,Urban:Minor Arterial,40.776758000000001,-73.974124000000003,2023,Actual,229,,28,3,0.130000000000000,1,Short Term,804.673589178151133
7759,7550, ,256572,1,30,2019012,2246069, , ,25, , ,1:0|2:1|3:0||,04_6058,11,0,4,61, ,256572011,NO ERROR,046058,04,061,6058,2034,12,{16EEE825-D1B1-46FE-AE60-3F5CE12820BB}, ,0, ,548.661858591000055,CENTRAL PK E DR from GRAND ARMY PLAZA to CENTER DR,New york,CENTRAL PK E DR,0,0.34,Urban:Minor Arterial,40.766970000000001,-73.973010000000002,2023,Actual,111,,8,0,0.120000000000000,1,Short Term,548.661852924901268
7762,7549, ,256911,1,30, ,2245340, , ,25, , ,1:1||||,04_6054,11,0,4,61, ,256911011,NO ERROR,046054,04,061,6054,2034,04,{9F5CF4AE-123F-496C-ACD1-87D0082A248A}, ,0, ,482.804128741000000,W 50TH ST from TWELFTH AVE to TENTH AVE,New york,W 50TH ST,0,0.29,Urban:Major Collector,40.765529999999998,-73.993729999999999,2023,Actual,5072,,375,5,0.070000000000000,1,Short Term,482.804090713818198
7765,7548, ,256917,1,30, ,2245370, , ,25,Y, ,2:0||||,04_6053,11,0,4,61, ,256917011,NO ERROR,046053,04,061,6053,2034,04,{337D7F54-F710-4985-AE04-EE60ABE07481}, ,0, ,531.084579792999989,W 56TH ST from TWELFTH AVE to TENTH AVE,New york,W 56TH ST,0.01,0.32,Urban:Minor Arterial,40.769559999999998,-73.991659999999996,2023,Actual,7476,,253,8,0.070000000000000,1,Short Term,531.084585477719315
7770,7547, ,256916,1,30, ,2245360, , ,25, , ,1:1||||,04_6052,11,0,4,61, ,256916011,NO ERROR,046052,04,061,6052,2034,04,{613132E8-D554-44F0-8A28-E3A5CC24BB33}, ,0, ,482.804135121000002,W 55TH ST from TWELFTH AVE to 10TH AVE,New york,W 55TH ST,0,0.29,Urban:Minor Arterial,40.768070000000002,-73.989990000000006,2023,Estimated,6571,,469,18,0.060000000000000,1,Short Term,482.804103167236860
7779,7546, ,256915,1,30, ,2245350, , ,25,Y, ,1:0||||,04_6051,11,0,4,61, ,256915011,NO ERROR,046051,04,061,6051,2034,04,{65A0594E-436B-429F-9224-4F09F5C344BC}, ,0, ,1174.823485619999929,W 54TH ST from TWELFTH AVE to BROADWAY,New york,W 54TH ST,0,0.74,Urban:Major Collector,40.766469999999998,-73.988349999999997,2023,Actual,5300,,226,2,0.070000000000000,1,Short Term,1174.823460495611243
7784,7545, ,256698,1,30, ,2245319, , ,0, , ,1:1||||,04_6048,11,0,4,61, ,256698011,NO ERROR,046048,04,061,6048,2034,04,{9EBD487B-70A2-492B-8FDF-E4DD45359FC4}, ,0, ,1110.449549100000013,E 97TH ST from FIFTH AVE to FDR DRIVE,New york,E 97TH ST,0,0.7,Urban:Local,40.787610000000001,-73.952709999999996,2023,Estimated,10450,,552,0,0.070000000000000,1,Short Term,1110.449559495154972
7790,7544, ,256860,1,30, , , , ,25, , ,1:1||||,04_6047,11,0,4,61, ,256860011,NO ERROR,046047,04,061,6047,2034,04,{92573B9A-8AC3-4CE1-9604-B12424D40351}, ,0, ,386.243375441000012,W 158TH ST from RIVERSIDE DR to BROADWAY,New york,W 158TH ST,0,0.24,Urban:Minor Arterial,40.834935000000002,-73.945048999999997,2023,Actual,5792,,184,1,0.090000000000000,0.65,Short Term,386.243373778377645
7793,7543, ,256519,1,30, ,2245209, , ,25, , ,1:1||||,04_6046,11,0,4,61, ,256519011,PARTIAL MATCH FOR THE TO-MEASURE,046046,04,061,6046,2034,04,{52B223F4-9FD2-4FDA-B51E-9952AE441A53}, ,0, ,1799.951216489999979,11TH AVE from W 37TH ST to W 59TH ST,New york,11TH AVE,1.15,2.26,Urban:Minor Arterial,40.766300000000001,-73.994460000000004,2023,Estimated,21642,,1728,194,0.060000000000000,1,Short Term,1799.951245016440225
7796,7542, ,256919,1,30, ,2245190, , ,25,Y, ,1:0||||,04_6045,11,0,4,61, ,256919011,NO ERROR,046045,04,061,6045,2034,04,{867462F8-1D7F-4E0E-8EA7-71FDD80FF244}, ,0, ,1174.823442480000040,W 58TH ST from TWELFTH AVE to BROADWAY,New york,W 58TH ST,0,0.72,Urban:Major Collector,40.769150000000003,-73.986599999999996,2023,Estimated,6088,,509,8,0.060000000000000,1,Short Term,1174.823382207820487
7802,7541, ,256914,1,30, ,2245180, , ,25,Y, ,1:0|2:0|||,04_6044,11,0,4,61, ,256914011,NO ERROR,046044,04,061,6044,2034,04,{CB81FEE3-8604-45F4-B6FF-C69A2E5DFC01}, ,0, ,997.391665069000055,W 53RD ST from ELEVENTH AVE to BROADWAY,New york,W 53RD ST,0,0.62,Urban:Major Collector,40.766460000000002,-73.990269999999995,2023,Actual,3908,,263,3,0.080000000000000,1,Short Term,997.391665068461407
7807,7540, ,256913,1,30, ,2245170, , ,25,Y, ,1:0|2:0|||,04_6043,11,0,4,61, ,256913011,NO ERROR,046043,04,061,6043,2034,04,{318EDCE8-FA84-4531-B54D-94F257CB0E5D}, ,0, ,1207.010400769999933,W 52ND ST from TWELFTH AVE to BROADWAY,New york,W 52ND ST,0,0.75,Urban:Major Collector,40.765636000000001,-73.990161999999998,2023,Actual,4931,,267,3,0.070000000000000,1,Short Term,1207.010404826822196
7811,7539, ,256912,1,30, ,2245160, , ,25,Y, ,1:0|2:0|||,04_6042,11,0,4,61, ,256912011,NO ERROR,046042,04,061,6042,2034,04,{4789670F-B727-4C6E-8DF4-5D34BBDED7AA}, ,0, ,1207.010376429999951,W 51ST ST from TWELFTH AVE to BROADWAY,New york,W 51ST ST,0,0.75,Urban:Major Collector,40.765040999999997,-73.990705000000005,2023,Actual,4706,,242,5,0.070000000000000,1,Short Term,1207.010401847873936
7818,7538, ,256909,1,30, ,2245150, , ,25,Y, ,1:0||||,04_6041,11,0,4,61, ,256909011,NO ERROR,046041,04,061,6041,2034,04,{FC9ECAAB-9F22-4408-ACED-1DE5D530C0E1}, ,0, ,1207.010435379999990,W 49TH ST from TWELFTH AVE to BROADWAY,New york,W 49TH ST,0,0.76,Urban:Major Collector,40.765860000000004,-73.996269999999996,2023,Estimated,3371,,234,25,0.070000000000000,1,Short Term,1207.010388853511586
7823,7537, ,256908,1,30, ,2245140, , ,25, , ,1:1||||,04_6040,11,0,4,61, ,256908011,NO ERROR,046040,04,061,6040,2034,04,{544D8A1F-355B-43E9-981D-439E6DA625D5}, ,0, ,498.897599688000014,W 48TH ST from TWELFTH AVE to TENTH AVE,New york,W 48TH ST,0,0.31,Urban:Major Collector,40.764260000000000,-73.994680000000002,2023,Actual,4502,,283,1,0.080000000000000,1,Short Term,498.897640583493057
7830,7536, ,256906,1,30, ,2245120, , ,25,Y, ,1:0||||,04_6039,11,0,4,61, ,256906011,NO ERROR,046039,04,061,6039,2034,04,{87D9AC5B-14B2-4601-84E7-40FBD554A211}, ,0, ,482.804149248999977,W 46TH ST from TWELFTH AVE to TENTH AVE,New york,W 46TH ST,0,0.29,Urban:Major Collector,40.762960000000000,-73.995649999999998,2023,Actual,4469,,191,7,0.090000000000000,1,Short Term,482.804104753256127
7834,7535, ,256905,1,30, ,2245110, , ,25,Y, ,1:0||||,04_6038,11,0,4,61, ,256905011,NO ERROR,046038,04,061,6038,2034,04,{61E0C176-BD2B-4CB6-9FC0-214C4D326E0E}, ,0, ,468.182281613999976,W 45TH ST from TENTH AVE to TWELFTH AVE,New york,W 45TH ST,0.88,1.17,Urban:Major Collector,40.761749999999999,-73.994609999999994,2023,Actual,4163,,222,10,0.070000000000000,1,Short Term,468.182267656309762
7841,7534, ,256903,1,30, ,2245090, , ,25, , ,1:1||||,04_6037,11,0,4,61, ,256903011,NO ERROR,046037,04,061,6037,2034,04,{A3EED02F-3FD8-4596-A235-FA483B2734DC}, ,0, ,531.084606495999992,W 43RD ST from TWELFTH AVE to 10TH AVE,New york,W 43RD ST,0,0.33,Urban:Major Collector,40.762130999999997,-73.999273000000002,2023,Actual,4366,,554,145,0.070000000000000,1,Short Term,531.084605320360879
7846,7533, ,256897,1,30, ,2245070, , ,0,Y, ,1:0||||,04_6035,11,0,4,61, ,256897011,NO ERROR,046035,04,061,6035,2034,04,{3F0EBF91-0B63-47B7-BD87-F1B78FEA34F2}, ,0, ,275.177202898000019,W 38TH ST from ELEVENTH AVE to TENTH AVE,New york,W 38TH ST,0,0.17,Urban:Local,40.757869999999997,-73.999089999999995,2023,Actual,3088,,199,6,0.090000000000000,1,Short Term,275.177202897006453
7850,7532, ,256895,1,30, ,224501F, , ,25, , ,1:1||||,04_6033,11,0,4,61, ,256895011,NO ERROR,046033,04,061,6033,2034,04,{6404E75D-0A97-443C-8EEA-FF49BE8221C2}, ,0, ,289.682469905999994,W 36TH ST from ELEVENTH AVE to 10TH AVE,New york,W 36TH ST,0,0.18,Urban:Major Collector,40.756680000000003,-74.000039999999998,2023,Actual,2990,,146,14,0.130000000000000,1,Short Term,289.682489480846755
7854,7531, ,256894,1,30, ,224501E, , ,25,Y, ,1:0||||,04_6032,11,0,4,61, ,256894011,NO ERROR,046032,04,061,6032,2034,04,{856A8099-31DF-4E6D-9E37-1AEE494FD0AB}, ,0, ,289.682519212999978,W 35TH ST from ELEVENTH AVE to 10TH AVE,New york,W 35TH ST,0,0.18,Urban:Major Collector,40.755499999999998,-73.998869999999997,2023,,,,,,,,Short Term,289.682496327639797
7859,7530, ,256893,1,30, ,224501D, ,Y,25, , ,2:2||||,04_6031,11,0,4,61, ,256893011,NO ERROR,046031,04,061,6031,2034,04,{A297035C-2200-484F-AFBC-40586218AA50}, ,0, ,531.084546215000046,W 34TH ST from TWELFTH AVE to 10TH AVE,New york,W 34TH ST,0,0.34,Urban:Principal Arterial - Other,40.755020000000002,-74.000370000000004,2023,Estimated,13617,,920,107,0.070000000000000,0.51,Short Term,531.084530926977436
7868,7529, ,256519,1,30, ,2245010, ,Y,25, , ,1:1||||,04_6028,11,0,4,61, ,256519011,NO ERROR,046028,04,061,6028,2034,04,{73D7ACAB-A399-4781-A886-309FE4F7F6F0}, ,0, ,1207.010406710000098,11TH AVE from 11th/12th AVE SPLIT to W 37TH ST,New york,11TH AVE,0.37,1.15,Urban:Principal Arterial - Other,40.752979000000003,-74.004031999999995,2023,,,,,,,,Short Term,1207.010415045780064
7874,7528, ,256935,1,30, ,2267718, ,Y,25, , ,1:1|2:0|||,04_6011,11,0,4,61, ,256935011,PARTIAL MATCH FOR THE TO-MEASURE,046011,04,061,6011,2034,04,{464DFCF6-CF7D-4F8B-A91A-68E130E0430F}, ,0, ,992.584915891000037,W 79TH ST from COLUMBUS AVE to TRAFFIC CIR,New york,W 79TH ST,0,0.62,Urban:Principal Arterial - Other,40.783540000000002,-73.979349999999997,2023,Estimated,11542,,717,5,0.060000000000000,0.55,Short Term,992.584915892432832
7877,7527, ,304224,1,30, ,2240069, ,Y,25,Y, ,5:0||||,04_6010,11,0,4,61, ,304224011,NO ERROR,046010,04,061,6010,2034,04,{7956F4F8-480D-4010-BA4D-5C6CD42EEF6B}, ,0, ,225.308609179999991,3RD AVE from BRONX CO LINE to EXIT RAMP,New york,3RD AVE,0,0.14,Urban:Principal Arterial - Other,40.807141999999999,-73.933386999999996,2023,Actual,51418,,2678,131,0.070000000000000,1,Short Term,225.308603436825450
7880,7526, ,256859,1,30, ,2245400, ,Y,25, , ,1:1||||,04_6009,11,0,4,61, ,256859011,PARTIAL MATCH FOR THE TO-MEASURE,046009,04,061,6009,2034,04,{C62D0F56-0A70-48FF-8706-4130671AB417}, ,0, ,510.132514188000016,W 155TH ST from HARLEM RIVR DR W to MACOMBS DAM BR,New york,W 155TH ST,0.51,0.84,Urban:Principal Arterial - Other,40.828740000000003,-73.936080000000004,2023,Estimated,25254,,1989,105,0.070000000000000,0.55,Short Term,510.132555154601732
7881,7525, ,274847,1,30, ,1077010, ,Y,0,Y, ,1:0||||,04_6007,11,0,4,61, ,274847011,PARTIAL MATCH FOR THE TO-MEASURE,046007,04,061,6007,2034,01,{088E95CC-0B99-4672-B9D0-89DE6CF9E6BD}, ,0, ,366.348687375999987,907P Exit 22 at from W 139TH ST to 907P NB (ON),New york,907P EXIT 22 AT,0,0.23,Urban:Principal Arterial - Freeways & Expressways,40.815143999999997,-73.935241000000005,2023,Actual,2897,,,,0.110000000000000,1,Short Term,366.348687375261022
7884,7524, ,275052,1,30, ,107696A, ,Y,0,Y, ,1:0||||,04_6006,11,0,4,61, ,275052011,PARTIAL MATCH FOR THE TO-MEASURE,046006,04,061,6006,2034,01,{E1200A4D-6267-4C55-A08A-4E226C999570}, ,0, ,47.258091948500002,I95 Exit 2 from MRG RMP FRM AMSTERDAM AVE to MRG RMP TO I-95 SB,New york,I95 EXIT 2,0.2,0.23,Urban:Principal Arterial - Interstate,40.846342999999997,-73.931071000000003,2023,Estimated,13177,,835,533,0.080000000000000,1,Short Term,47.258091948425495
7887,7523, ,275640,1,30, ,1076950, ,Y,0,Y, ,1:0||||,04_6005,11,0,4,61, ,275640011,NO ERROR,046005,04,061,6005,2034,01,{9CB21436-A2BC-4518-B7F7-5C07BE9A939F}, ,0, ,417.868307410000000,I95 Exit 2 from DVG RMP FRM I-95 EB to GEO WASHINGTON BR EB,New york,I95 EXIT 2,0,0.26,Urban:Minor Arterial,40.845534999999998,-73.930831999999995,2023,Estimated,7998,,507,323,0.110000000000000,1,Short Term,417.868307412291756
7892,7522, ,275053,1,30, ,1076930, ,Y,0,Y, ,1:0||||,04_6003,11,0,4,61, ,275053011,PARTIAL MATCH FOR THE TO-MEASURE,046003,04,061,6003,2034,01,{674CC1BF-C074-4536-BDDC-CC4C2EC1148C}, ,0, ,201.915580201000012,I95 Exit 2 from AMSTERDAM AVE to MG RP TO RT907P HARLM R D SB,New york,I95 EXIT 2,0,0.13,Urban:Principal Arterial - Interstate,40.845933000000002,-73.930987999999999,2023,Estimated,9094,,576,368,0.070000000000000,1,Short Term,201.915580200262525
7901,7520, ,276573,1,30, ,2267240, ,Y,0,Y, ,1:0||||,04_6001,11,0,4,61, ,276573011,NO ERROR,046001,04,061,6001,2034,01,{3355CFFB-EE08-407B-B3F6-44546C6045CD}, ,0, ,193.121624637999986,I95 Exit 2 from DV RP FR RT907P HARLM R D NB to AMSTERDAM AVE,New york,I95 EXIT 2,0,0.12,Urban:Principal Arterial - Interstate,40.845694999999999,-73.930618999999993,2023,Estimated,6213,,394,251,0.070000000000000,1,Short Term,193.121601771689342
